//地址：http://tvbox.nx66.bf:99/tvbox/zhibo.php
央视频道1,#genre#
茂名综合,http://104.233.187.235:2082/rediect?user=tianya666&type=gdte&id=239.77.0.206:5146
茂名公共,http://104.233.187.235:2082/rediect?user=tianya666&type=gdte&id=239.77.0.207:5146
佛山公共,http://104.233.187.235:2082/rediect?user=tianya666&type=gdte&id=239.253.43.53:5146
佛山南海,http://104.233.187.235:2082/rediect?user=tianya666&type=gdte&id=239.253.43.54:5146
佛山顺德,http://104.233.187.235:2082/rediect?user=tianya666&type=gdte&id=239.253.43.55:5146
佛山影视,http://104.233.187.235:2082/rediect?user=tianya666&type=gdte&id=239.253.43.56:5146
佛山综合,http://104.233.187.235:2082/rediect?user=tianya666&type=gdte&id=239.253.43.57:5146
东莞新闻综合,http://104.233.187.235:2082/rediect?user=tianya666&type=gdte&id=239.253.43.104:5146
东莞生活资讯,http://104.233.187.235:2082/rediect?user=tianya666&type=gdte&id=239.253.43.105:5146
中山综合,http://104.233.187.235:2082/rediect?user=tianya666&type=gdte&id=239.253.43.62:5146
香山文化,http://104.233.187.235:2082/rediect?user=tianya666&type=gdte&id=239.253.43.63:5146
中山教育,http://104.233.187.235:2082/rediect?user=tianya666&type=gdte&id=239.253.43.64:5146
徐闻综合,http://104.233.187.235:2082/rediect?user=tianya666&type=gdte&id=239.253.43.112:5146
梅州-1,http://104.233.187.235:2082/rediect?user=tianya666&type=gdte&id=239.253.43.123:5146
客家生活,http://104.233.187.235:2082/rediect?user=tianya666&type=gdte&id=239.253.43.124:5146
深圳卫视,http://104.233.187.235:2082/rediect?user=tianya666&type=gdte&id=239.77.0.130:5146
深圳都市频道,http://104.233.187.235:2082/rediect?user=tianya666&type=gdte&id=239.77.1.124:5146
深圳电视剧频道,http://104.233.187.235:2082/rediect?user=tianya666&type=gdte&id=239.77.1.125:5146
深圳财经生活,http://104.233.187.235:2082/rediect?user=tianya666&type=gdte&id=239.77.1.242:5146
深圳娱乐频道,http://104.233.187.235:2082/rediect?user=tianya666&type=gdte&id=239.77.1.243:5146
深圳体育健康,http://104.233.187.235:2082/rediect?user=tianya666&type=gdte&id=239.77.1.140:5146
深圳少儿频道,http://104.233.187.235:2082/rediect?user=tianya666&type=gdte&id=239.77.1.244:5146
深圳公共频道,http://104.233.187.235:2082/rediect?user=tianya666&type=gdte&id=239.77.1.126:5146
深圳龙岗频道,http://104.233.187.235:2082/rediect?user=tianya666&type=gdte&id=239.77.1.223:5146
深圳东部频道,http://104.233.187.235:2082/rediect?user=tianya666&type=gdte&id=239.77.1.224:5146
深圳众创TV,http://104.233.187.235:2082/rediect?user=tianya666&type=gdte&id=239.77.1.247:5146
深圳移动电视,http://104.233.187.235:2082/rediect?user=tianya666&type=gdte&id=239.77.1.175:5146
深圳宜和购物,http://104.233.187.235:2082/rediect?user=tianya666&type=gdte&id=239.77.1.39:5146
深圳宜和购物,http://104.233.187.235:2082/rediect?user=tianya666&type=gdte&id=239.77.1.87:5146
广州综合,http://104.233.187.235:2082/rediect?user=tianya666&type=gdte&id=239.253.43.71:5146
广州新闻,http://104.233.187.235:2082/rediect?user=tianya666&type=gdte&id=239.253.43.72:5146
广州影视,http://104.233.187.235:2082/rediect?user=tianya666&type=gdte&id=239.253.43.73:5146
广州法治,http://104.233.187.235:2082/rediect?user=tianya666&type=gdte&id=239.253.43.74:5146
南国都市 4K,http://104.233.187.235:2082/rediect?user=tianya666&type=gdte&id=239.253.43.99:5146
广东卫视,http://104.233.187.235:2082/rediect?user=tianya666&type=gdte&id=239.77.0.166:5146
广东房产,http://104.233.187.235:2082/rediect?user=tianya666&type=gdte&id=239.77.0.14:5146
现代教育,http://104.233.187.235:2082/rediect?user=tianya666&type=gdte&id=239.77.0.18:5146
广东移动,http://104.233.187.235:2082/rediect?user=tianya666&type=gdte&id=239.77.0.20:5146
北京,#genre#
CCTV-4K25帧,http://104.233.187.235:2082/rediect?user=tianya666&type=bjuni&id=239.3.1.244:2000
北京4K电影,http://104.233.187.235:2082/rediect?user=tianya666&type=bjuni&id=239.3.1.249:8001
淘电影,http://104.233.187.235:2082/rediect?user=tianya666&type=bjuni&id=239.3.1.250:8001
淘剧场,http://104.233.187.235:2082/rediect?user=tianya666&type=bjuni&id=239.3.1.95:8001
幸福剧场,http://104.233.187.235:2082/rediect?user=tianya666&type=bjuni&id=239.3.1.112:8001
淘娱乐,http://104.233.187.235:2082/rediect?user=tianya666&type=bjuni&id=239.3.1.100:8001
幸福娱乐,http://104.233.187.235:2082/rediect?user=tianya666&type=bjuni&id=239.3.1.113:8001
淘Baby,http://104.233.187.235:2082/rediect?user=tianya666&type=bjuni&id=239.3.1.238:8001
萌宠TV,http://104.233.187.235:2082/rediect?user=tianya666&type=bjuni&id=239.3.1.102:8001
BRTV北京卫视,http://104.233.187.235:2082/rediect?user=tianya666&type=bjuni&id=239.3.1.241:8000
BRTV新闻,http://104.233.187.235:2082/rediect?user=tianya666&type=bjuni&id=239.3.1.159:8000
BRTV影视,http://104.233.187.235:2082/rediect?user=tianya666&type=bjuni&id=239.3.1.158:8000
BRTV文艺,http://104.233.187.235:2082/rediect?user=tianya666&type=bjuni&id=239.3.1.242:8000
BRTV财经,http://104.233.187.235:2082/rediect?user=tianya666&type=bjuni&id=239.3.1.116:8000
BRTV生活,http://104.233.187.235:2082/rediect?user=tianya666&type=bjuni&id=239.3.1.117:8000
BRTV青年,
BRTV青年, http://104.233.187.235:2082/rediect?user=tianya666&type=bjuni&id=239.3.1.118:8000
BRTV纪实科教,http://104.233.187.235:2082/rediect?user=tianya666&type=bjuni&id=239.3.1.115:8000
BRTV卡酷少儿,http://104.233.187.235:2082/rediect?user=tianya666&type=bjuni&id=239.3.1.189:8000
BRTV冬奥纪实,
BRTV冬奥纪实, http://104.233.187.235:2082/rediect?user=tianya666&type=bjuni&id=239.3.1.243:8000
BRTV冬奥纪实[超清],
BRTV冬奥纪实[超清], http://104.233.187.235:2082/rediect?user=tianya666&type=bjuni&id=239.3.1.120:8000
BRTV冬奥纪实[超清],
BRTV冬奥纪实[超清], http://104.233.187.235:2082/rediect?user=tianya666&type=bjuni&id=239.3.1.121:8000
BRTV体育休闲[超清],http://104.233.187.235:2082/rediect?user=tianya666&type=bjuni&id=239.3.1.243:8000
BRTV国际频道[超清],http://104.233.187.235:2082/rediect?user=tianya666&type=bjuni&id=239.3.1.235:8000
茶频道,http://104.233.187.235:2082/rediect?user=tianya666&type=bjuni&id=239.3.1.165:8001
淘精彩,http://104.233.187.235:2082/rediect?user=tianya666&type=bjuni&id=239.3.1.178:8001
快乐垂钓,http://104.233.187.235:2082/rediect?user=tianya666&type=bjuni&id=239.3.1.164:8001
大健康,http://104.233.187.235:2082/rediect?user=tianya666&type=bjuni&id=239.3.1.251:8001
CETV1,http://104.233.187.235:2082/rediect?user=tianya666&type=bjuni&id=239.3.1.57:8152
CETV2,http://104.233.187.235:2082/rediect?user=tianya666&type=bjuni&id=239.3.1.54:4120
CETV3,http://104.233.187.235:2082/rediect?user=tianya666&type=bjuni&id=239.3.1.55:4120
CETV4,http://104.233.187.235:2082/rediect?user=tianya666&type=bjuni&id=239.3.1.56:4120
少儿动画,http://104.233.187.235:2082/rediect?user=tianya666&type=bjuni&id=239.3.1.199:9000
热播剧场,http://104.233.187.235:2082/rediect?user=tianya666&type=bjuni&id=239.3.1.194:9020
解密,http://104.233.187.235:2082/rediect?user=tianya666&type=bjuni&id=239.3.1.75:4120
军事,http://104.233.187.235:2082/rediect?user=tianya666&type=bjuni&id=239.3.1.76:4120
军旅剧场,http://104.233.187.235:2082/rediect?user=tianya666&type=bjuni&id=239.3.1.68:4120
动画,http://104.233.187.235:2082/rediect?user=tianya666&type=bjuni&id=239.3.1.80:4120
古装剧场,http://104.233.187.235:2082/rediect?user=tianya666&type=bjuni&id=239.3.1.69:4120
台球,http://104.233.187.235:2082/rediect?user=tianya666&type=bjuni&id=239.3.1.85:4120
嘉佳卡通,http://104.233.187.235:2082/rediect?user=tianya666&type=bjuni&id=239.3.1.147:9268
国学,http://104.233.187.235:2082/rediect?user=tianya666&type=bjuni&id=239.3.1.77:4120
城市剧场,http://104.233.187.235:2082/rediect?user=tianya666&type=bjuni&id=239.3.1.67:4120
墨宝,http://104.233.187.235:2082/rediect?user=tianya666&type=bjuni&id=239.3.1.83:4120
好学生,http://104.233.187.235:2082/rediect?user=tianya666&type=bjuni&id=239.3.1.81:4120
山东教育,http://104.233.187.235:2082/rediect?user=tianya666&type=bjuni&id=239.3.1.52:4120
戏曲,http://104.233.187.235:2082/rediect?user=tianya666&type=bjuni&id=239.3.1.78:4120
收视指南,http://104.233.187.235:2082/rediect?user=tianya666&type=bjuni&id=239.3.1.193:8012
早教,http://104.233.187.235:2082/rediect?user=tianya666&type=bjuni&id=239.3.1.79:4120
武侠剧场,http://104.233.187.235:2082/rediect?user=tianya666&type=bjuni&id=239.3.1.90:4120
武术,http://104.233.187.235:2082/rediect?user=tianya666&type=bjuni&id=239.3.1.87:4120
爱生活,http://104.233.187.235:2082/rediect?user=tianya666&type=bjuni&id=239.3.1.86:4120
美人,http://104.233.187.235:2082/rediect?user=tianya666&type=bjuni&id=239.3.1.73:4120
美妆,http://104.233.187.235:2082/rediect?user=tianya666&type=bjuni&id=239.3.1.72:4120
财富天下,http://104.233.187.235:2082/rediect?user=tianya666&type=bjuni&id=239.3.1.53:9136
足球,http://104.233.187.235:2082/rediect?user=tianya666&type=bjuni&id=239.3.1.89:4120
金鹰卡通,http://104.233.187.235:2082/rediect?user=tianya666&type=bjuni&id=239.3.1.51:9252
鉴赏,http://104.233.187.235:2082/rediect?user=tianya666&type=bjuni&id=239.3.1.82:4120
音乐现场,http://104.233.187.235:2082/rediect?user=tianya666&type=bjuni&id=239.3.1.70:4120
高网,http://104.233.187.235:2082/rediect?user=tianya666&type=bjuni&id=239.3.1.88:4120
魅力时尚,http://104.233.187.235:2082/rediect?user=tianya666&type=bjuni&id=239.3.1.196:9012
河南,#genre#
河南都市频道,http://104.233.187.235:2082/rediect?user=tianya666&type=hnuni&id=225.1.4.52:1081
河南民生频道,http://104.233.187.235:2082/rediect?user=tianya666&type=hnuni&id=225.1.4.53:1082
河南法治频道,http://104.233.187.235:2082/rediect?user=tianya666&type=hnuni&id=225.1.4.54:1083
河南电视剧频道,http://104.233.187.235:2082/rediect?user=tianya666&type=hnuni&id=225.1.4.55:1084
河南新闻频道,http://104.233.187.235:2082/rediect?user=tianya666&type=hnuni&id=225.1.4.56:1085
河南欢腾购物,http://104.233.187.235:2082/rediect?user=tianya666&type=hnuni&id=225.1.4.57:1086
河南公共频道,http://104.233.187.235:2082/rediect?user=tianya666&type=hnuni&id=225.1.4.58:1087
河南乡村频道,http://104.233.187.235:2082/rediect?user=tianya666&type=hnuni&id=225.1.4.120:1149
河南国际频道,http://104.233.187.235:2082/rediect?user=tianya666&type=hnuni&id=225.1.4.102:1131
河南文物宝库,http://104.233.187.235:2082/rediect?user=tianya666&type=hnuni&id=225.1.4.100:1129
河南梨园频道,http://104.233.187.235:2082/rediect?user=tianya666&type=hnuni&id=225.1.4.99:1128
河南武术世界,http://104.233.187.235:2082/rediect?user=tianya666&type=hnuni&id=225.1.4.101:1130
南阳新闻综合,http://104.233.187.235:2082/rediect?user=tianya666&type=hnuni&id=225.1.4.114:1143
南阳公共频道,http://104.233.187.235:2082/rediect?user=tianya666&type=hnuni&id=225.1.4.115:1144
南阳科教频道,http://104.233.187.235:2082/rediect?user=tianya666&type=hnuni&id=225.1.4.116:1145
南阳图文信息,http://104.233.187.235:2082/rediect?user=tianya666&type=hnuni&id=225.1.4.117:1146
邓州新闻,http://104.233.187.235:2082/rediect?user=tianya666&type=hnuni&id=225.1.4.193:1243
淅川综合,http://104.233.187.235:2082/rediect?user=tianya666&type=hnuni&id=225.1.4.112:1292
镇平电视台,http://104.233.187.235:2082/rediect?user=tianya666&type=hnuni&id=225.1.5.24:1336
爱体育,http://104.233.187.235:2082/rediect?type=hnuni&user=tianya666&id=225.1.4.5:1034
爱大剧,http://104.233.187.235:2082/rediect?type=hnuni&user=tianya666&id=225.1.4.8:1037
爱生活,http://104.233.187.235:2082/rediect?type=hnuni&user=tianya666&id=225.1.4.176:1225
爱电影,http://104.233.187.235:2082/rediect?type=hnuni&user=tianya666&id=225.1.4.6:1035
爱综艺,http://104.233.187.235:2082/rediect?type=hnuni&user=tianya666&id=225.1.4.204:1252
甘肃卫视,http://104.233.187.235:2082/rediect?type=hnuni&user=tianya666&id=225.1.4.42:1071
睛彩许昌,http://104.233.187.235:2082/rediect?type=hnuni&user=tianya666&id=225.1.4.111:1140
精选,http://104.233.187.235:2082/rediect?type=hnuni&user=tianya666&id=225.1.4.253:1299
经典电影,http://104.233.187.235:2082/rediect?type=hnuni&user=tianya666&id=225.1.4.175:1233
美妆,http://104.233.187.235:2082/rediect?type=hnuni&user=tianya666&id=225.1.4.182:1231
聚鲨环球精选,http://104.233.187.235:2082/rediect?type=hnuni&user=tianya666&id=225.1.4.229:1275
西藏卫视,http://104.233.187.235:2082/rediect?type=hnuni&user=tianya666&id=225.1.4.46:1075
许昌公共,http://104.233.187.235:2082/rediect?type=hnuni&user=tianya666&id=225.1.4.109:1138
许昌农业科教,http://104.233.187.235:2082/rediect?type=hnuni&user=tianya666&id=225.1.4.110:1139
许昌综合,http://104.233.187.235:2082/rediect?type=hnuni&user=tianya666&id=225.1.4.108:1137
吉林,#genre#
长影频道,http://104.233.187.235:2082/rediect?user=tianya666&type=jlte&id=239.37.0.125:5540
长春市民生活,http://104.233.187.235:2082/rediect?user=tianya666&type=jlte&id=239.37.0.98:5540
长春文旅体育,http://104.233.187.235:2082/rediect?user=tianya666&type=jlte&id=239.37.0.97:5540
长春汽车,http://104.233.187.235:2082/rediect?user=tianya666&type=jlte&id=239.37.0.100:5540
长春经济,http://104.233.187.235:2082/rediect?user=tianya666&type=jlte&id=239.37.0.99:5540
长春综合,http://104.233.187.235:2082/rediect?user=tianya666&type=jlte&id=239.37.0.96:5540
公主岭综合,http://104.233.187.235:2082/rediect?user=tianya666&type=jlte&id=239.37.0.170:5540
吉林东北戏曲,http://104.233.187.235:2082/rediect?user=tianya666&type=jlte&id=239.37.1.9:5540
吉林乡村,http://104.233.187.235:2082/rediect?user=tianya666&type=jlte&id=239.37.1.5:5540
吉林公共新闻,http://104.233.187.235:2082/rediect?user=tianya666&type=jlte&id=239.37.1.6:5540
吉林卫视,http://104.233.187.235:2082/rediect?user=tianya666&type=jlte&id=239.37.0.111:5540
吉林影视,http://104.233.187.235:2082/rediect?user=tianya666&type=jlte&id=239.37.1.3:5540
吉林生活,http://104.233.187.235:2082/rediect?user=tianya666&type=jlte&id=239.37.1.4:5540
吉林篮球,http://104.233.187.235:2082/rediect?user=tianya666&type=jlte&id=239.37.0.212:5540
吉林篮球,http://104.233.187.235:2082/rediect?user=tianya666&type=jlte&id=239.37.0.216:5540
吉林综艺文化,http://104.233.187.235:2082/rediect?user=tianya666&type=jlte&id=239.37.1.7:5540
吉林都市,http://104.233.187.235:2082/rediect?user=tianya666&type=jlte&id=239.37.1.2:5540
辽源新闻综合,http://104.233.187.235:2082/rediect?user=tianya666&type=jlte&id=239.37.0.250:5540
农安综合,http://104.233.187.235:2082/rediect?user=tianya666&type=jlte&id=239.37.0.144:5540
前郭-1,http://104.233.187.235:2082/rediect?user=tianya666&type=jlte&id=239.37.0.146:5540
双辽-1,http://104.233.187.235:2082/rediect?user=tianya666&type=jlte&id=239.37.0.169:5540
双阳综合,http://104.233.187.235:2082/rediect?user=tianya666&type=jlte&id=239.37.1.24:5540
吉林市公共,http://104.233.187.235:2082/rediect?user=tianya666&type=jlte&id=239.37.0.128:5540
吉林市新闻综合,http://104.233.187.235:2082/rediect?user=tianya666&type=jlte&id=239.37.0.127:5540
吉林市科教,http://104.233.187.235:2082/rediect?user=tianya666&type=jlte&id=239.37.0.129:5540
吉林教育,http://104.233.187.235:2082/rediect?user=tianya666&type=jlte&id=239.37.0.126:5540
四平-1,http://104.233.187.235:2082/rediect?user=tianya666&type=jlte&id=239.37.0.130:5540
四平-2,http://104.233.187.235:2082/rediect?user=tianya666&type=jlte&id=239.37.0.131:5540
延吉-1,http://104.233.187.235:2082/rediect?user=tianya666&type=jlte&id=239.37.0.167:5540
延边-1,http://104.233.187.235:2082/rediect?user=tianya666&type=jlte&id=239.37.0.248:5540
延边-2,http://104.233.187.235:2082/rediect?user=tianya666&type=jlte&id=239.37.0.249:5540
延边卫视,http://104.233.187.235:2082/rediect?user=tianya666&type=jlte&id=239.37.0.116:5540
扶余,http://104.233.187.235:2082/rediect?user=tianya666&type=jlte&id=239.37.0.180:5540
抚松综合,http://104.233.187.235:2082/rediect?user=tianya666&type=jlte&id=239.37.0.219:5540
敦化电视台,http://104.233.187.235:2082/rediect?user=tianya666&type=jlte&id=239.37.1.29:5540
新疆卫视,http://104.233.187.235:2082/rediect?user=tianya666&type=jlte&id=239.37.0.39:5540
时尚购物,http://104.233.187.235:2082/rediect?user=tianya666&type=jlte&id=239.37.0.183:5540
松原,http://104.233.187.235:2082/rediect?user=tianya666&type=jlte&id=239.37.0.246:5540
松原公共,http://104.233.187.235:2082/rediect?user=tianya666&type=jlte&id=239.37.0.247:5540
柳河综合,http://104.233.187.235:2082/rediect?user=tianya666&type=jlte&id=239.37.0.172:5540
桦甸综合,http://104.233.187.235:2082/rediect?user=tianya666&type=jlte&id=239.37.0.225:5540
梅河口,http://104.233.187.235:2082/rediect?user=tianya666&type=jlte&id=239.37.0.173:5540
梨树新闻,http://104.233.187.235:2082/rediect?user=tianya666&type=jlte&id=239.37.0.168:5540
汪清-1,http://104.233.187.235:2082/rediect?user=tianya666&type=jlte&id=239.37.0.165:5540
洮南-1,http://104.233.187.235:2082/rediect?user=tianya666&type=jlte&id=239.37.0.218:5540
环球奇观,http://104.233.187.235:2082/rediect?user=tianya666&type=jlte&id=239.37.0.70:5540
环球购物,http://104.233.187.235:2082/rediect?user=tianya666&type=jlte&id=239.37.0.139:5540
白城公共,http://104.233.187.235:2082/rediect?user=tianya666&type=jlte&id=239.37.0.136:5540
白城新闻综合,http://104.233.187.235:2082/rediect?user=tianya666&type=jlte&id=239.37.0.135:5540
白山公共,http://104.233.187.235:2082/rediect?user=tianya666&type=jlte&id=239.37.0.138:5540
白山综合,http://104.233.187.235:2082/rediect?user=tianya666&type=jlte&id=239.37.0.137:5540
百姓健康,http://104.233.187.235:2082/rediect?user=tianya666&type=jlte&id=239.37.0.113:5540
磐石综合,http://104.233.187.235:2082/rediect?user=tianya666&type=jlte&id=239.37.0.164:5540
舒兰综合,http://104.233.187.235:2082/rediect?user=tianya666&type=jlte&id=239.37.0.217:5540
蛟河综合,http://104.233.187.235:2082/rediect?user=tianya666&type=jlte&id=239.37.0.252:5540
西藏卫视,http://104.233.187.235:2082/rediect?user=tianya666&type=jlte&id=239.37.0.54:5540
辉南新闻综合,http://104.233.187.235:2082/rediect?user=tianya666&type=jlte&id=239.37.0.174:5540
辽源民生社会,http://104.233.187.235:2082/rediect?user=tianya666&type=jlte&id=239.37.0.251:5540
通化-1,http://104.233.187.235:2082/rediect?user=tianya666&type=jlte&id=239.37.0.132:5540
通化-2,http://104.233.187.235:2082/rediect?user=tianya666&type=jlte&id=239.37.0.133:5540
通化-3,http://104.233.187.235:2082/rediect?user=tianya666&type=jlte&id=239.37.0.134:5540
通榆,http://104.233.187.235:2082/rediect?user=tianya666&type=jlte&id=239.37.0.176:5540
四川,#genre#
NewTV,http://104.233.187.235:2082/rediect?type=sjuni&user=tianya666&id=239.11.0.145:5140
NewTV,http://104.233.187.235:2082/rediect?type=sjuni&user=tianya666&id=239.11.0.147:5140
NewTV中国功夫,http://104.233.187.235:2082/rediect?type=sjuni&user=tianya666&id=239.11.0.151:5140
NewTV健康有约,http://104.233.187.235:2082/rediect?type=sjuni&user=tianya666&id=239.11.0.133:5140
NewTV军事评论,http://104.233.187.235:2082/rediect?type=sjuni&user=tianya666&id=239.11.0.136:5140
NewTV军旅剧场,http://104.233.187.235:2082/rediect?type=sjuni&user=tianya666&id=239.11.0.143:5140
NewTV农业致富,http://104.233.187.235:2082/rediect?type=sjuni&user=tianya666&id=239.11.0.137:5140
NewTV动作电影,http://104.233.187.235:2082/rediect?type=sjuni&user=tianya666&id=239.11.0.142:5140
NewTV古装剧场,http://104.233.187.235:2082/rediect?type=sjuni&user=tianya666&id=239.11.0.141:5140
NewTV家庭剧场,http://104.233.187.235:2082/rediect?type=sjuni&user=tianya666&id=239.11.0.131:5140
NewTV惊悚悬疑,http://104.233.187.235:2082/rediect?type=sjuni&user=tianya666&id=239.11.0.144:5140
NewTV爱情喜剧,http://104.233.187.235:2082/rediect?type=sjuni&user=tianya666&id=239.11.0.149:5140
NewTV精品体育,http://104.233.187.235:2082/rediect?type=sjuni&user=tianya666&id=239.11.0.134:5140
NewTV精品大剧,http://104.233.187.235:2082/rediect?type=sjuni&user=tianya666&id=239.11.0.150:5140
NewTV精品记录,http://104.233.187.235:2082/rediect?type=sjuni&user=tianya666&id=239.11.0.132:5140
NewTV金牌综艺,http://104.233.187.235:2082/rediect?type=sjuni&user=tianya666&id=239.11.0.152:5140
成都-1,http://104.233.187.235:2082/rediect?type=sjuni&user=tianya666&id=239.10.0.11:5140
成都-2,http://104.233.187.235:2082/rediect?type=sjuni&user=tianya666&id=239.10.0.12:5140
成都-3,http://104.233.187.235:2082/rediect?type=sjuni&user=tianya666&id=239.10.0.13:5140
成都-4,http://104.233.187.235:2082/rediect?type=sjuni&user=tianya666&id=239.10.0.14:5140
成都-5,http://104.233.187.235:2082/rediect?type=sjuni&user=tianya666&id=239.10.0.15:5140
成都-6,http://104.233.187.235:2082/rediect?type=sjuni&user=tianya666&id=239.10.0.16:5140
成铁电视,http://104.233.187.235:2082/rediect?type=sjuni&user=tianya666&id=239.11.0.191:5140
欢笑剧场4K,http://104.233.187.235:2082/rediect?type=sjuni&user=tianya666&id=239.10.0.129:5140
眉山文旅乡村,http://104.233.187.235:2082/rediect?type=sjuni&user=tianya666&id=239.10.0.67:5140
眉山综合,http://104.233.187.235:2082/rediect?type=sjuni&user=tianya666&id=239.10.0.66:5140
纪实人文,http://104.233.187.235:2082/rediect?type=sjuni&user=tianya666&id=239.10.0.192:5140
绵阳新闻综合,http://104.233.187.235:2082/rediect?type=sjuni&user=tianya666&id=239.10.0.96:5140
绵阳科教生活,http://104.233.187.235:2082/rediect?type=sjuni&user=tianya666&id=239.10.0.98:5140
自贡文化生活,http://104.233.187.235:2082/rediect?type=sjuni&user=tianya666&id=239.10.0.84:5140
自贡综合,http://104.233.187.235:2082/rediect?type=sjuni&user=tianya666&id=239.10.0.83:5140
贵州卫视,http://104.233.187.235:2082/rediect?type=sjuni&user=tianya666&id=239.11.0.51:5140
资阳新闻综合,http://104.233.187.235:2082/rediect?type=sjuni&user=tianya666&id=239.10.0.82:5140
达州文化生活,http://104.233.187.235:2082/rediect?type=sjuni&user=tianya666&id=239.10.0.55:5140
达州新闻综合,http://104.233.187.235:2082/rediect?type=sjuni&user=tianya666&id=239.10.0.54:5140
遂宁文化生活,http://104.233.187.235:2082/rediect?type=sjuni&user=tianya666&id=239.10.0.77:5140
遂宁综合,http://104.233.187.235:2082/rediect?type=sjuni&user=tianya666&id=239.10.0.76:5140
攀枝花文旅生活,http://104.233.187.235:2082/rediect?type=sjuni&user=tianya666&id=239.10.0.75:5140
攀枝花新闻综合,http://104.233.187.235:2082/rediect?type=sjuni&user=tianya666&id=239.10.0.74:5140
泸州新闻综合,http://104.233.187.235:2082/rediect?type=sjuni&user=tianya666&id=239.10.0.46:5140
泸州科教生活,http://104.233.187.235:2082/rediect?type=sjuni&user=tianya666&id=239.10.0.48:5140
乐山文旅生活,http://104.233.187.235:2082/rediect?type=sjuni&user=tianya666&id=239.10.0.63:5140
乐山新闻综合,http://104.233.187.235:2082/rediect?type=sjuni&user=tianya666&id=239.10.0.62:5140
乐游,http://104.233.187.235:2082/rediect?type=sjuni&user=tianya666&id=239.10.0.105:5140
云南卫视,http://104.233.187.235:2082/rediect?type=sjuni&user=tianya666&id=239.11.0.52:5140
内江科教生活,http://104.233.187.235:2082/rediect?type=sjuni&user=tianya666&id=239.10.0.73:5140
内江综合,http://104.233.187.235:2082/rediect?type=sjuni&user=tianya666&id=239.10.0.71:5140
凉山彝语综合,http://104.233.187.235:2082/rediect?type=sjuni&user=tianya666&id=239.10.0.65:5140
凉山新闻综合,http://104.233.187.235:2082/rediect?type=sjuni&user=tianya666&id=239.10.0.64:5140
动漫秀场,http://104.233.187.235:2082/rediect?type=sjuni&user=tianya666&id=239.10.0.101:5140
北京卫视,http://104.233.187.235:2082/rediect?type=sjuni&user=tianya666&id=239.11.0.121:5140
南充科教,http://104.233.187.235:2082/rediect?type=sjuni&user=tianya666&id=239.10.0.70:5140
南充综合,http://104.233.187.235:2082/rediect?type=sjuni&user=tianya666&id=239.10.0.68:5140
吉林卫视,http://104.233.187.235:2082/rediect?type=sjuni&user=tianya666&id=239.11.0.35:5140
四川乡村,http://104.233.187.235:2082/rediect?type=sjuni&user=tianya666&id=239.11.0.4:5140
四川卫视,http://104.233.187.235:2082/rediect?type=sjuni&user=tianya666&id=239.11.0.78:5140
四川峨眉电影,http://104.233.187.235:2082/rediect?type=sjuni&user=tianya666&id=239.11.0.11:5140
四川影视文艺,http://104.233.187.235:2082/rediect?type=sjuni&user=tianya666&id=239.11.0.77:5140
四川文化旅游,http://104.233.187.235:2082/rediect?type=sjuni&user=tianya666&id=239.11.0.176:5140
四川文化旅游,http://104.233.187.235:2082/rediect?type=sjuni&user=tianya666&id=239.11.0.3:5140
四川新闻,http://104.233.187.235:2082/rediect?type=sjuni&user=tianya666&id=239.11.0.5:5140
四川星空购物,http://104.233.187.235:2082/rediect?type=sjuni&user=tianya666&id=239.11.0.125:5140
四川科教,http://104.233.187.235:2082/rediect?type=sjuni&user=tianya666&id=239.11.0.194:5140
四川经济,http://104.233.187.235:2082/rediect?type=sjuni&user=tianya666&id=239.11.0.2:5140
天津卫视,http://104.233.187.235:2082/rediect?type=sjuni&user=tianya666&id=239.11.0.123:5140
安徽卫视,http://104.233.187.235:2082/rediect?type=sjuni&user=tianya666&id=239.11.0.117:5140
宜宾公共,http://104.233.187.235:2082/rediect?type=sjuni&user=tianya666&id=239.10.0.81:5140
宜宾新闻综合,http://104.233.187.235:2082/rediect?type=sjuni&user=tianya666&id=239.10.0.80:5140
家有购物,http://104.233.187.235:2082/rediect?type=sjuni&user=tianya666&id=239.10.0.231:5140
山东卫视,http://104.233.187.235:2082/rediect?type=sjuni&user=tianya666&id=239.11.0.73:5140
巴中文旅生活,http://104.233.187.235:2082/rediect?type=sjuni&user=tianya666&id=239.10.0.53:5140
巴中综合,http://104.233.187.235:2082/rediect?type=sjuni&user=tianya666&id=239.10.0.52:5140
广东卫视,http://104.233.187.235:2082/rediect?type=sjuni&user=tianya666&id=239.11.0.115:5140
广元文化生活,http://104.233.187.235:2082/rediect?type=sjuni&user=tianya666&id=239.10.0.61:5140
广元综合,http://104.233.187.235:2082/rediect?type=sjuni&user=tianya666&id=239.10.0.60:5140
广安文旅乡村,http://104.233.187.235:2082/rediect?type=sjuni&user=tianya666&id=239.10.0.59:5140
广安新闻综合,http://104.233.187.235:2082/rediect?type=sjuni&user=tianya666&id=239.10.0.58:5140
广西卫视,http://104.233.187.235:2082/rediect?type=sjuni&user=tianya666&id=239.11.0.48:5140
康巴卫视,http://104.233.187.235:2082/rediect?type=sjuni&user=tianya666&id=239.11.0.10:5140
德阳文旅科教,http://104.233.187.235:2082/rediect?type=sjuni&user=tianya666&id=239.10.0.57:5140
